action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1845037,[],CHEMBL914525,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1139472,J Med Chem,2005,,CHEMBL225072,PEMETREXED,CHEMBL225072,3.64,1,http://www.openphacts.org/units/Nanomolar,631288,=,1,1,=,,IC50,nM,,230000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,230.0
,,1845038,[],CHEMBL914525,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,,,CHEMBL1139472,J Med Chem,2005,"{'bei': '10.12', 'le': '0.20', 'lle': '2.66', 'sei': '3.04'}",CHEMBL225071,RALTITREXED,CHEMBL225071,4.64,1,http://www.openphacts.org/units/Nanomolar,631287,=,1,1,=,,IC50,nM,,23000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,23.0
,,1845039,[],CHEMBL914525,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1139472,J Med Chem,2005,"{'bei': '18.00', 'le': '0.34', 'lle': '7.91', 'sei': '3.89'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.18,1,http://www.openphacts.org/units/Nanomolar,631286,=,1,1,=,,IC50,nM,,6.6,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.0066
,,1845040,[],CHEMBL914525,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,CHEMBL1139472,J Med Chem,2005,"{'bei': '9.71', 'le': '0.18', 'lle': '3.45', 'sei': '2.60'}",CHEMBL422395,,CHEMBL422395,4.64,1,http://www.openphacts.org/units/Nanomolar,631285,=,1,1,=,,IC50,nM,,23000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,23.0
,,1845041,[],CHEMBL914525,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)[nH]c2nc(N)[nH]c(=O)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1139472,J Med Chem,2005,,CHEMBL224974,,CHEMBL224974,,0,http://www.openphacts.org/units/Nanomolar,631284,>,1,1,>,,IC50,nM,,240000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,240.0
,Not Determined,2369183,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1140135,J Med Chem,2008,,CHEMBL225180,,CHEMBL225180,,0,,745858,,1,0,,,IC50,,,,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,,,,
,Not Determined,2369184,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1,,,CHEMBL1140135,J Med Chem,2008,,CHEMBL400485,,CHEMBL400485,,0,,745860,,1,0,,,IC50,,,,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,,,,
,Not Determined,2369185,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc([N+](=O)[O-])cc1,,,CHEMBL1140135,J Med Chem,2008,,CHEMBL400364,,CHEMBL400364,,0,,745859,,1,0,,,IC50,,,,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,,,,
,,2369186,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N(CCC(=O)O)C(=O)O)cc1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '14.94', 'le': '0.30', 'lle': '4.08', 'sei': '4.02'}",CHEMBL522363,,CHEMBL522363,6.70,0,http://www.openphacts.org/units/Nanomolar,745861,=,1,1,=,,IC50,nM,,200.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.2
,,2369187,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '27.56', 'le': '0.52', 'lle': '6.74', 'sei': '7.58'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,8.00,1,http://www.openphacts.org/units/Nanomolar,746155,=,1,1,=,,IC50,nM,,10.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.01
,,2369188,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '17.73', 'le': '0.33', 'lle': '7.79', 'sei': '3.83'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.06,1,http://www.openphacts.org/units/Nanomolar,746154,=,1,1,=,,IC50,nM,,8.8,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.0088
,,2369189,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '9.71', 'le': '0.18', 'lle': '3.45', 'sei': '2.60'}",CHEMBL422395,,CHEMBL422395,4.64,0,http://www.openphacts.org/units/Nanomolar,746061,=,1,1,=,,IC50,nM,,23000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,23.0
,,2369190,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1140135,J Med Chem,2008,,CHEMBL225072,PEMETREXED,CHEMBL225072,3.64,1,http://www.openphacts.org/units/Nanomolar,746060,=,1,1,=,,IC50,nM,,230000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,230.0
,,2369191,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(F)cc1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '14.62', 'le': '0.31', 'lle': '1.32', 'sei': '6.26'}",CHEMBL449543,,CHEMBL449543,4.50,0,http://www.openphacts.org/units/Nanomolar,746059,=,1,1,=,,IC50,nM,,32000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,32.0
,,2369192,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '15.35', 'le': '0.32', 'lle': '2.04', 'sei': '5.26'}",CHEMBL495125,,CHEMBL495125,4.46,0,http://www.openphacts.org/units/Nanomolar,746058,=,1,1,=,,IC50,nM,,35000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,35.0
,,2369193,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc2ccccc2c1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '12.48', 'le': '0.25', 'lle': '0.06', 'sei': '5.90'}",CHEMBL495124,,CHEMBL495124,4.24,0,http://www.openphacts.org/units/Nanomolar,746057,=,1,1,=,,IC50,nM,,58000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,58.0
,,2369194,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(Cl)cc(Cl)c1,,,CHEMBL1140135,J Med Chem,2008,,CHEMBL492839,,CHEMBL492839,,0,http://www.openphacts.org/units/Nanomolar,745962,>,1,1,>,,IC50,nM,,2800.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,2.8
,,2369195,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1,,,CHEMBL1140135,J Med Chem,2008,,CHEMBL492838,,CHEMBL492838,,0,http://www.openphacts.org/units/Nanomolar,745961,>,1,1,>,,IC50,nM,,2800.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,2.8
,,2369196,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(Sc2c(C)[nH]c3nc(N)[nH]c(=O)c23)c1,,,CHEMBL1140135,J Med Chem,2008,,CHEMBL492837,,CHEMBL492837,,0,http://www.openphacts.org/units/Nanomolar,745960,>,1,1,>,,IC50,nM,,28000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,28.0
,,2369197,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc([N+](=O)[O-])cc1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '17.71', 'le': '0.37', 'lle': '2.99', 'sei': '5.15'}",CHEMBL492836,,CHEMBL492836,5.92,0,http://www.openphacts.org/units/Nanomolar,745959,=,1,1,=,,IC50,nM,,1200.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,1.2
,,2369198,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)cc1,,,CHEMBL1140135,J Med Chem,2008,"{'bei': '14.06', 'le': '0.31', 'lle': '0.87', 'sei': '6.34'}",CHEMBL522517,,CHEMBL522517,4.55,0,http://www.openphacts.org/units/Nanomolar,745958,=,1,1,=,,IC50,nM,,28000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,28.0
,,2369199,[],CHEMBL1034983,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccccc1,,,CHEMBL1140135,J Med Chem,2008,,CHEMBL494067,,CHEMBL494067,,0,http://www.openphacts.org/units/Nanomolar,745957,>,1,1,>,,IC50,nM,,35000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,35.0
,,2559182,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2c(Cl)cccc2Cl)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '15.98', 'le': '0.35', 'lle': '1.36', 'sei': '6.29'}",CHEMBL514219,,CHEMBL514219,5.89,0,http://www.openphacts.org/units/Nanomolar,771739,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,1.3
,,2559272,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '26.52', 'le': '0.50', 'lle': '6.44', 'sei': '7.30'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,7.70,1,http://www.openphacts.org/units/Nanomolar,770833,=,1,1,=,,IC50,nM,,20.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.02
,,2559273,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '22.91', 'le': '0.46', 'lle': '3.18', 'sei': '7.32'}",CHEMBL36,PYRIMETHAMINE,CHEMBL36,5.70,0,http://www.openphacts.org/units/Nanomolar,770832,=,1,1,=,,IC50,nM,,2000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,2.0
,,2559274,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1155823,J Med Chem,2008,,CHEMBL225072,PEMETREXED,CHEMBL225072,3.64,1,http://www.openphacts.org/units/Nanomolar,770743,=,1,1,=,,IC50,nM,,230000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,230.0
,,2559275,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '18.00', 'le': '0.34', 'lle': '7.91', 'sei': '3.89'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.18,1,http://www.openphacts.org/units/Nanomolar,770742,=,1,1,=,,IC50,nM,,6.6,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.0066
,,2559276,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1c(Sc2ccc(Cl)c(Cl)c2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '18.61', 'le': '0.41', 'lle': '2.15', 'sei': '7.32'}",CHEMBL477151,,CHEMBL477151,6.85,0,http://www.openphacts.org/units/Nanomolar,770741,=,1,1,=,,IC50,nM,,140.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.14
,,2559277,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1c(Sc2ccc3ccccc3c2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '18.71', 'le': '0.36', 'lle': '1.99', 'sei': '6.98'}",CHEMBL477150,,CHEMBL477150,6.54,0,http://www.openphacts.org/units/Nanomolar,770740,=,1,1,=,,IC50,nM,,290.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.29
,,2559278,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1c(Sc2cccc3ccccc23)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '19.53', 'le': '0.37', 'lle': '2.27', 'sei': '7.29'}",CHEMBL476945,,CHEMBL476945,6.82,0,http://www.openphacts.org/units/Nanomolar,770739,=,1,1,=,,IC50,nM,,150.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.15
,,2559279,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Sc2[nH]c3nc(N)nc(N)c3c2C(C)C)cc1OC,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '19.36', 'le': '0.38', 'lle': '3.55', 'sei': '6.21'}",CHEMBL477566,,CHEMBL477566,6.96,0,http://www.openphacts.org/units/Nanomolar,770644,=,1,1,=,,IC50,nM,,110.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.11
,,2559280,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(Sc2[nH]c3nc(N)nc(N)c3c2C(C)C)c1,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '19.36', 'le': '0.38', 'lle': '3.55', 'sei': '6.21'}",CHEMBL516128,,CHEMBL516128,6.96,0,http://www.openphacts.org/units/Nanomolar,770643,=,1,1,=,,IC50,nM,,110.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.11
,,2559281,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Sc2[nH]c3nc(N)nc(N)c3c2C(C)C)cc1,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '20.71', 'le': '0.41', 'lle': '3.41', 'sei': '6.64'}",CHEMBL478404,,CHEMBL478404,6.82,0,http://www.openphacts.org/units/Nanomolar,770642,=,1,1,=,,IC50,nM,,150.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.15
,,2559282,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1c(Sc2ccccc2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '23.00', 'le': '0.45', 'lle': '3.49', 'sei': '7.36'}",CHEMBL478403,,CHEMBL478403,6.89,0,http://www.openphacts.org/units/Nanomolar,770641,=,1,1,=,,IC50,nM,,130.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.13
,,2559283,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1Sc1[nH]c2nc(N)nc(N)c2c1C(C)C,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '16.87', 'le': '0.33', 'lle': '1.51', 'sei': '5.90'}",CHEMBL478192,,CHEMBL478192,5.52,0,http://www.openphacts.org/units/Nanomolar,770640,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,3.0
,,2559284,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1c(Sc2c(Cl)cccc2Cl)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '15.42', 'le': '0.34', 'lle': '0.98', 'sei': '6.07'}",CHEMBL478191,,CHEMBL478191,5.68,0,http://www.openphacts.org/units/Nanomolar,770639,=,1,1,=,,IC50,nM,,2100.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,2.1
,,2559285,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2ccc3ccccc3c2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '17.80', 'le': '0.34', 'lle': '1.84', 'sei': '6.65'}",CHEMBL478213,,CHEMBL478213,6.22,0,http://www.openphacts.org/units/Nanomolar,770428,=,1,1,=,,IC50,nM,,600.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.6
,,2559286,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2cccc3ccccc23)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '16.67', 'le': '0.32', 'lle': '1.44', 'sei': '6.22'}",CHEMBL515312,,CHEMBL515312,5.82,0,http://www.openphacts.org/units/Nanomolar,770352,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,1.5
,,2559287,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2ccc(OC)c(OC)c2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '17.53', 'le': '0.34', 'lle': '3.06', 'sei': '5.62'}",CHEMBL476745,,CHEMBL476745,6.30,0,http://www.openphacts.org/units/Nanomolar,770351,=,1,1,=,,IC50,nM,,500.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.5
,,2559288,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2cc(OC)ccc2OC)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '16.29', 'le': '0.32', 'lle': '2.61', 'sei': '5.22'}",CHEMBL476744,,CHEMBL476744,5.85,0,http://www.openphacts.org/units/Nanomolar,770350,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,1.4
,,2559289,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2ccc(OC)cc2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '18.86', 'le': '0.37', 'lle': '2.98', 'sei': '6.04'}",CHEMBL477790,,CHEMBL477790,6.21,0,http://www.openphacts.org/units/Nanomolar,770349,=,1,1,=,,IC50,nM,,610.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.61
,,2559290,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2ccccc2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '19.66', 'le': '0.38', 'lle': '2.66', 'sei': '6.29'}",CHEMBL516891,,CHEMBL516891,5.89,0,http://www.openphacts.org/units/Nanomolar,770348,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,1.3
,,2559291,[],CHEMBL983764,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(Sc2c(C)cccc2C)[nH]c2nc(N)nc(N)c12,,,CHEMBL1155823,J Med Chem,2008,"{'bei': '17.79', 'le': '0.35', 'lle': '1.98', 'sei': '6.22'}",CHEMBL477789,,CHEMBL477789,5.82,0,http://www.openphacts.org/units/Nanomolar,770347,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,1.5
,,2677843,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cccc(Cl)c1,,,CHEMBL1151945,J Med Chem,2009,,CHEMBL551985,,CHEMBL551985,,0,http://www.openphacts.org/units/Nanomolar,820205,>,1,1,>,,IC50,nM,,3000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,3.0
,,2677916,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '12.59', 'le': '0.26', 'lle': '3.67', 'sei': '3.42'}",CHEMBL551049,,CHEMBL551049,6.00,0,http://www.openphacts.org/units/Nanomolar,821471,=,1,1,=,,IC50,nM,,1000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,1.0
,,2677917,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccccc1,,,CHEMBL1151945,J Med Chem,2009,,CHEMBL550769,,CHEMBL550769,,0,http://www.openphacts.org/units/Nanomolar,821472,>,1,1,>,,IC50,nM,,33000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,33.0
,,2677918,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)cc1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '12.95', 'le': '0.28', 'lle': '0.45', 'sei': '6.10'}",CHEMBL564277,,CHEMBL564277,4.38,0,http://www.openphacts.org/units/Nanomolar,821552,=,1,1,=,,IC50,nM,,42000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,42.0
